ip,timestamp,method,endpoint,status_code,referer,user_agent,is_mobile,is_bot,is_error,is_post
2.178.20.160,22/Jan/2019:05:07:47 +0330,GET,/static/images/exists.png,200,https://www.zanbil.ir/product/14233/23941/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA%DB%8C-%D8%A7%D8%B1%D9%88%D9%86%D8%AF-%D9%85%D8%AF%D9%84-%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA-%D8%AC%DA%A9%D8%AF%D8%A7%D8%B1-%D8%A8%D8%A7-%D8%AF%D8%B3%D8%AA%D9%87-%D9%88-%D9%BE%D8%A7%DB%8C%D9%87-%DA%86%D9%88%D8%A8%DB%8C%282014%29,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0,0,0,0,0
77.111.247.106,22/Jan/2019:05:07:47 +0330,GET,/image/56085/productModel/100x100,200,https://www.zanbil.ir/product/16582/31608/%D9%81%D8%B4%D8%A7%D8%B1%D8%B3%D9%86%D8%AC-%D8%A8%D8%A7%D8%B2%D9%88%DB%8C%DB%8C-%D8%B1%DB%8C%D8%B4%D8%AA%D8%B1-%D9%85%D8%AF%D9%84-Sanaphon-N-1442,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
66.249.66.91,22/Jan/2019:05:07:47 +0330,GET,/filter/b481%2Cb874%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb880%2Cb270%2Cb883%2Cb99%2Cb261%2Cb249%2Cb20%2Cb701%2Cb42%2Cb879%2Cb548%2Cb183%2Cb88%2Cb308%2Cb103%2Cb1%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb148%2Cb256%2Cb651%2Cb41%2Cb647%2Cb22%2Cb613%2Cb6%2Cb221%2Cb36%2Cb614%2Cb3%2Cb216%2Cb136%2Cb573%2Cb151%2Cb185%2Cb32%2Cb441%2Cb143%2Cb648%2Cb203%2Cb877%2Cb209%2Cb231%2Cb485%2Cb147%2Cb543%2Cp1?page=4,200,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),0,1,0,0
77.111.247.106,22/Jan/2019:05:07:47 +0330,GET,/site/alexaGooleAnalitic,200,https://www.zanbil.ir/product/16582/31608/%D9%81%D8%B4%D8%A7%D8%B1%D8%B3%D9%86%D8%AC-%D8%A8%D8%A7%D8%B2%D9%88%DB%8C%DB%8C-%D8%B1%DB%8C%D8%B4%D8%AA%D8%B1-%D9%85%D8%AF%D9%84-Sanaphon-N-1442,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
2.178.20.160,22/Jan/2019:05:07:47 +0330,GET,/static/images/favicon.ico,200,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0,0,0,0,0
77.111.247.106,22/Jan/2019:05:07:47 +0330,GET,/image/60936/productModel/100x100,200,https://www.zanbil.ir/product/16582/31608/%D9%81%D8%B4%D8%A7%D8%B1%D8%B3%D9%86%D8%AC-%D8%A8%D8%A7%D8%B2%D9%88%DB%8C%DB%8C-%D8%B1%DB%8C%D8%B4%D8%AA%D8%B1-%D9%85%D8%AF%D9%84-Sanaphon-N-1442,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
77.111.247.106,22/Jan/2019:05:07:47 +0330,GET,/image/62294/productModel/100x100,200,https://www.zanbil.ir/product/16582/31608/%D9%81%D8%B4%D8%A7%D8%B1%D8%B3%D9%86%D8%AC-%D8%A8%D8%A7%D8%B2%D9%88%DB%8C%DB%8C-%D8%B1%DB%8C%D8%B4%D8%AA%D8%B1-%D9%85%D8%AF%D9%84-Sanaphon-N-1442,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
77.111.247.106,22/Jan/2019:05:07:47 +0330,GET,/image/62304/productModel/100x100,200,https://www.zanbil.ir/product/16582/31608/%D9%81%D8%B4%D8%A7%D8%B1%D8%B3%D9%86%D8%AC-%D8%A8%D8%A7%D8%B2%D9%88%DB%8C%DB%8C-%D8%B1%DB%8C%D8%B4%D8%AA%D8%B1-%D9%85%D8%AF%D9%84-Sanaphon-N-1442,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
66.249.66.91,22/Jan/2019:05:07:47 +0330,GET,/image/22520/productModel/100x100,200,-,Googlebot-Image/1.0,0,1,0,0
2.178.20.160,22/Jan/2019:05:07:47 +0330,GET,/settings/logo,200,https://www.zanbil.ir/product/14233/23941/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA%DB%8C-%D8%A7%D8%B1%D9%88%D9%86%D8%AF-%D9%85%D8%AF%D9%84-%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA-%D8%AC%DA%A9%D8%AF%D8%A7%D8%B1-%D8%A8%D8%A7-%D8%AF%D8%B3%D8%AA%D9%87-%D9%88-%D9%BE%D8%A7%DB%8C%D9%87-%DA%86%D9%88%D8%A8%DB%8C%282014%29,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0,0,0,0,0
77.111.247.106,22/Jan/2019:05:07:47 +0330,GET,/image/63042/productModel/100x100,200,https://www.zanbil.ir/product/16582/31608/%D9%81%D8%B4%D8%A7%D8%B1%D8%B3%D9%86%D8%AC-%D8%A8%D8%A7%D8%B2%D9%88%DB%8C%DB%8C-%D8%B1%DB%8C%D8%B4%D8%AA%D8%B1-%D9%85%D8%AF%D9%84-Sanaphon-N-1442,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
89.34.138.6,22/Jan/2019:05:07:48 +0330,GET,/favicon.ico,200,-,Mozilla/5.0 (Android 6.0.1; Tablet; rv:57.0.4) Gecko/57.0.4 Firefox/57.0.4,1,0,0,0
157.55.39.245,22/Jan/2019:05:07:48 +0330,GET,/image/31709?name=69000.3.jpg&wh=max,200,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,1,0,0
207.46.13.136,22/Jan/2019:05:07:49 +0330,GET,/image/29775?name=marvell77.jpg&wh=max,200,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,1,0,0
40.77.167.170,22/Jan/2019:05:07:49 +0330,GET,"/filter/b2,b3,b8,b99,p46",200,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,1,0,0
54.36.148.178,22/Jan/2019:05:07:49 +0330,GET,/product/21873/82000,200,-,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/),0,1,0,0
40.77.167.170,22/Jan/2019:05:07:49 +0330,GET,/filter/b133%2Cb3%2Cb2%2Cb99%2Cb136%2Cb435,200,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,1,0,0
66.249.66.194,22/Jan/2019:05:07:49 +0330,GET,/m/product/21660/%DA%AF%D9%88%D8%B4%D8%AA-%DA%A9%D9%88%D8%A8-%D8%A8%D8%B1%D9%82%DB%8C-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D8%B2%D8%B1-%D9%85%D8%AF%D9%84-HB-5501AP,200,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1,1,0,0
5.160.157.20,22/Jan/2019:05:07:50 +0330,GET,/browse/hair-mask,301,-,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0,0,0,0,0
5.160.157.20,22/Jan/2019:05:07:50 +0330,GET,"/filter?f=p53,b1&o=b&page=1",301,-,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0,0,0,0,0
157.55.39.245,22/Jan/2019:05:07:50 +0330,GET,/article/182/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%D8%AE%D8%B1%DB%8C%D8%AF-%DA%A9%D9%88%D9%84%D8%B1-%DA%AF%D8%A7%D8%B2%DB%8C,200,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,1,0,0
40.77.167.170,22/Jan/2019:05:07:51 +0330,GET,"/filter/b183,b435,b50,b619",200,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,1,0,0
66.249.66.194,22/Jan/2019:05:07:51 +0330,GET,/product/30580/%D8%B9%D8%B7%D8%B1-%D9%88-%D8%A7%D8%AF%DA%A9%D9%84%D9%86-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%BE%D8%B1%D8%A7%D8%AF%D8%A7-%D9%85%D8%AF%D9%84-Prada-L-Homme-Milano-EDT-For-Men,200,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),0,1,0,0
66.249.66.91,22/Jan/2019:05:07:52 +0330,GET,/filter/b656%2Cb703%2Cb32%2Cb67%2Cb226%2Cb41%2Cb598%2Cb168%2Cb597%2Cb88%2Cb548%2Cb6%2Cb679%2Cb215%2Cb105%2Cb194%2Cb74%2Cb35%2Cb113%2Cb820%2Cb574%2Cb442%2Cb880%2Cb645%2Cb724%2Cb118%2Cb482%2Cb400%2Cb135%2Cb249%2Cb435%2Cb221%2Cb523%2Cb854%2Cb126%2Cstexists%2Cb216%2Cb217%2Cb152%2Cb99%2Cb192%2Cb213%2Cb136%2Cb218%2Cb648%2Cb454%2Cb258%2Cb151%2Cb186%2Cb219%2Cb485%2Cb238%2Cb651?page=0,200,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),0,1,0,0
66.249.66.91,22/Jan/2019:05:07:52 +0330,GET,/filter/b481%2Cb43%2Cb874%2Cb32%2Cb67%2Cb36%2Cb226%2Cb41%2Cb136%2Cb570%2Cb615%2Cb168%2Cb648%2Cb148%2Cb80%2Cb213%2Cb597%2Cb724%2Cb613%2Cb5%2Cb135%2Cb877%2Cb183%2Cb497%2Cb435%2Cb194%2Cb1%2Cb861%2Cb256%2Cb854%2Cb198%2Cb656%2Cb647%2Cb679%2Cb3%2Cb202%2Cb20%2Cb542%2Cb723%2Cb482%2Cb212%2Cb573%2Cb441%2Cb35%2Cb546%2Cb400%2Cb879%2Cb8%2Cb151%2Cb485%2Cb219%2Cb238%2Cb126%2Cb584%2Cb99%2Cstexists?page=204,200,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),0,1,0,0
66.249.66.194,22/Jan/2019:05:07:52 +0330,GET,"/m/filter/b105,b113,b118,b126,b135,b136,b152,b168,b185,b188,b192,b194,b20,b209,b213,b215,b216,b217,b218,b221,b226,b249,b32,b35,b4,b400,b41,b435,b442,b482,b523,b542,b548,b573,b574,b584,b597,b598,b6,b645,b647,b648,b656,b67,b679,b701,b703,b723,b724,b74,b820,b854,b874,b88,b880,b95,stexists",200,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1,1,0,0
207.46.13.136,22/Jan/2019:05:07:53 +0330,GET,/filter/b1%2Cb149%2Cb656,200,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,1,0,0
40.77.167.170,22/Jan/2019:05:07:53 +0330,GET,"/filter/b1,b168,b4",200,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,1,0,0
77.111.247.106,22/Jan/2019:05:07:53 +0330,GET,/site/alexaGooleAnalitic,200,https://www.zanbil.ir/filter/p5936?page=3,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
40.77.167.170,22/Jan/2019:05:07:53 +0330,GET,/filter/b2%2Cb122%2Cb596%2Cb41,200,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,1,0,0
17.58.102.43,22/Jan/2019:05:07:54 +0330,GET,/filter?f=b211%2Cb502%2Cb214%2Cb389%2Cb335%2Cb554%2Cb592%2Cb33%2Cb317%2Cb13%2Cb488%2Cb471%2Cb181%2Cb441%2Cb501%2Cb63%2Cb697&o=b,302,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5 (Applebot/0.1; +http://www.apple.com/go/applebot)",0,1,0,0
54.36.149.50,22/Jan/2019:05:07:54 +0330,GET,/filter/b105%2Cb151%2Cb261%2Cb32%2Cb35%2Cb877%2Cb879%2Cb99%2Cp3%2Cstexists%2Cv1%7C%D9%85%D8%B4%DA%A9%DB%8C.,200,-,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/),0,1,0,0
66.249.66.194,22/Jan/2019:05:07:54 +0330,GET,"/m/filter/b36,b74,c329%7C%D8%B1%D9%86%D8%AF%D9%87,p18",200,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1,1,0,0
2.178.20.160,22/Jan/2019:05:07:54 +0330,GET,/site/alexaGooleAnalitic,200,https://www.zanbil.ir/product/14233/23941/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA%DB%8C-%D8%A7%D8%B1%D9%88%D9%86%D8%AF-%D9%85%D8%AF%D9%84-%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA-%D8%AC%DA%A9%D8%AF%D8%A7%D8%B1-%D8%A8%D8%A7-%D8%AF%D8%B3%D8%AA%D9%87-%D9%88-%D9%BE%D8%A7%DB%8C%D9%87-%DA%86%D9%88%D8%A8%DB%8C%282014%29,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0,0,0,0,0
31.184.133.100,22/Jan/2019:05:07:55 +0330,GET,"/filter/b1,b103,b105,b113,stnot-exists?page=6",200,http://www.zanbil.ir/,Mozilla/5.0 (compatible; Parsijoobot; +http://www.parsijoo.ir/bot.html; crawler@parsijoo.ir),0,1,0,0
66.249.66.194,22/Jan/2019:05:07:55 +0330,GET,/product/33259/%D8%A7%D8%AA%D9%88-%D9%85%D9%88-%D9%85%DA%A9-%D8%A7%D8%B3%D8%AA%D8%A7%DB%8C%D9%84%D8%B1-%D9%85%D8%AF%D9%84-MC-2029,200,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),0,1,0,0
40.77.167.170,22/Jan/2019:05:07:55 +0330,GET,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b209,b221,b261,b291,b481,b52,b598,b615,b63,b77,b83,p5506",200,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,1,0,0
207.46.13.9,22/Jan/2019:05:07:55 +0330,GET,"/filter/b1,b103,b105,b109,b111,b135,b144,b186,b204,b219,b232,b256,b424,b427,b439,b46,b482,b497,b52,b642,b756,b77",200,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,1,0,0
54.36.148.35,22/Jan/2019:05:07:56 +0330,GET,/filter/b67%2Cp6213%2Cb852,200,-,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/),0,1,0,0
66.249.66.194,22/Jan/2019:05:07:57 +0330,GET,"/m/filter/b105,b113,b118,b126,b135,b136,b152,b168,b185,b186,b188,b192,b194,b20,b209,b213,b215,b216,b217,b218,b221,b226,b249,b32,b35,b4,b400,b41,b435,b442,b482,b523,b542,b548,b573,b574,b584,b597,b598,b6,b645,b647,b648,b656,b67,b679,b701,b703,b723,b724,b74,b820,b854,b874,b88,b880,b95,b99,stexists",200,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1,1,0,0
17.58.102.43,22/Jan/2019:05:07:57 +0330,GET,/filter/b211%2Cb502%2Cb214%2Cb389%2Cb335%2Cb554%2Cb592%2Cb33%2Cb317%2Cb13%2Cb488%2Cb471%2Cb181%2Cb441%2Cb501%2Cb63%2Cb697,200,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5 (Applebot/0.1; +http://www.apple.com/go/applebot)",0,1,0,0
66.249.66.194,22/Jan/2019:05:07:58 +0330,GET,"/m/filter/b1,b103,b126,b136,b143,b147,b148,b151,b152,b183,b185,b186,b188,b192,b20,b203,b209,b216,b22,b221,b226,b231,b249,b256,b258,b261,b270,b3,b308,b32,b36,b41,b42,b441,b481,b484,b485,b523,b543,b548,b570,b573,b598,b6,b613,b614,b647,b648,b651,b701,b703,b795,b874,b877,b879,b88,b880,b883,b890,b900,b99,stexists",200,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1,1,0,0
207.46.13.136,22/Jan/2019:05:07:58 +0330,GET,"/filter/b1,b103,b105,b109,b111,b113,b118,b135,b144,b148,b176,b186,b213,b221,b261,b291,b484,b52,b542,b648,b77,b83",200,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,1,0,0
207.46.13.9,22/Jan/2019:05:07:59 +0330,GET,"/filter/b152,b2,p47",200,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)",1,1,0,0
66.249.66.194,22/Jan/2019:05:07:59 +0330,GET,"/filter/b130,b190,p6",200,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),0,1,0,0
77.111.247.106,22/Jan/2019:05:08:01 +0330,GET,/product/6021/6638/%D9%81%D8%B4%D8%A7%D8%B1%D8%B3%D9%86%D8%AC-%D8%A8%D8%A7%D8%B2%D9%88%DB%8C%DB%8C-%D8%A7%DB%8C%D8%B2%DB%8C-%D9%84%D8%A7%DB%8C%D9%81-%D9%85%D8%AF%D9%84-HS-2000,200,https://www.zanbil.ir/filter/p5936?page=3,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
207.46.13.9,22/Jan/2019:05:08:01 +0330,GET,/customer/register?forwardUri=%2Fproduct%2F31886,200,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,1,0,0
157.55.39.245,22/Jan/2019:05:08:01 +0330,GET,/product/7966/%D8%A2%D8%B3%DB%8C%D8%A7%D8%A8-%D9%85%D9%88%D9%84%DB%8C%D9%86%DA%A9%D8%B3-%D9%85%D8%AF%D9%84-AR1066Q,200,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)",1,1,0,0
66.249.66.194,22/Jan/2019:05:08:01 +0330,GET,"/m/filter/b103,b105,b113,b118,b126,b135,b143,b148,b151,b152,b183,b185,b186,b188,b19,b194,b198,b20,b202,b209,b212,b219,b22,b221,b224,b226,b236,b238,b249,b256,b270,b308,b35,b4,b400,b42,b43,b441,b454,b481,b484,b485,b497,b523,b546,b568,b570,b584,b596,b597,b613,b614,b647,b651,b701,b703,b723,b724,b74,b80,b861,b877,b879,b88,b880,b883,b890,b900,b903,b99",200,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1,1,0,0
77.111.247.106,22/Jan/2019:05:08:02 +0330,GET,/settings/logo,200,https://www.zanbil.ir/product/6021/6638/%D9%81%D8%B4%D8%A7%D8%B1%D8%B3%D9%86%D8%AC-%D8%A8%D8%A7%D8%B2%D9%88%DB%8C%DB%8C-%D8%A7%DB%8C%D8%B2%DB%8C-%D9%84%D8%A7%DB%8C%D9%81-%D9%85%D8%AF%D9%84-HS-2000,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
77.111.247.106,22/Jan/2019:05:08:02 +0330,GET,/image/6021/product/50x50,200,https://www.zanbil.ir/product/6021/6638/%D9%81%D8%B4%D8%A7%D8%B1%D8%B3%D9%86%D8%AC-%D8%A8%D8%A7%D8%B2%D9%88%DB%8C%DB%8C-%D8%A7%DB%8C%D8%B2%DB%8C-%D9%84%D8%A7%DB%8C%D9%81-%D9%85%D8%AF%D9%84-HS-2000,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
204.18.175.72,22/Jan/2019:05:08:02 +0330,GET,/image/8392/productType/120x90,200,https://www.zanbil.ir/m/product/26628/54464/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%85%DA%86%DB%8C-%D8%B9%D9%82%D8%B1%D8%A8%D9%87-%D8%A7%DB%8C-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%88%DB%8C%D9%88%D9%84%D8%AA-%D9%85%D8%AF%D9%84-0286-2,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G532F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.80 Mobile Safari/537.36",1,0,0,0
204.18.175.72,22/Jan/2019:05:08:02 +0330,GET,/image/8393/productType/120x90,200,https://www.zanbil.ir/m/product/26628/54464/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%85%DA%86%DB%8C-%D8%B9%D9%82%D8%B1%D8%A8%D9%87-%D8%A7%DB%8C-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%D9%88%DB%8C%D9%88%D9%84%D8%AA-%D9%85%D8%AF%D9%84-0286-2,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G532F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.80 Mobile Safari/537.36",1,0,0,0
77.111.247.106,22/Jan/2019:05:08:02 +0330,GET,/image/6021?name=hs-2000-1.jpg&wh=300x300,200,https://www.zanbil.ir/product/6021/6638/%D9%81%D8%B4%D8%A7%D8%B1%D8%B3%D9%86%D8%AC-%D8%A8%D8%A7%D8%B2%D9%88%DB%8C%DB%8C-%D8%A7%DB%8C%D8%B2%DB%8C-%D9%84%D8%A7%DB%8C%D9%81-%D9%85%D8%AF%D9%84-HS-2000,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
77.111.247.106,22/Jan/2019:05:08:02 +0330,GET,/image/6021?name=hs-2000-1.jpg&wh=max,200,https://www.zanbil.ir/product/6021/6638/%D9%81%D8%B4%D8%A7%D8%B1%D8%B3%D9%86%D8%AC-%D8%A8%D8%A7%D8%B2%D9%88%DB%8C%DB%8C-%D8%A7%DB%8C%D8%B2%DB%8C-%D9%84%D8%A7%DB%8C%D9%81-%D9%85%D8%AF%D9%84-HS-2000,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
66.249.66.91,22/Jan/2019:05:08:03 +0330,GET,/filter/b481%2Cb874%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb880%2Cb270%2Cb883%2Cb99%2Cb261%2Cb249%2Cb20%2Cb701%2Cb42%2Cb879%2Cb548%2Cb183%2Cb88%2Cb308%2Cb103%2Cb1%2Cb126%2Cb523%2Cb900%2Cb192%2Cb188%2Cb703%2Cb890%2Cb148%2Cb256%2Cb651%2Cb41%2Cb647%2Cb22%2Cb613%2Cb6%2Cb221%2Cb36%2Cb614%2Cb3%2Cb216%2Cb136%2Cb573%2Cb151%2Cb185%2Cb32%2Cb441%2Cb143%2Cb648%2Cb203%2Cb877%2Cb209%2Cb231%2Cb485%2Cb147%2Cb484%2Cb543%2Cb258%2Cb795%2Cb152%2Cb186?page=3,200,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),0,1,0,0
207.46.13.9,22/Jan/2019:05:08:03 +0330,GET,"/filter/b1,b103,b105,b109,b111,b126,b144,b183,b186,b202,b215,b221,b261,b291,b52,b615,b77,b80,b83,b874,b95",200,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,1,0,0
77.111.247.106,22/Jan/2019:05:08:03 +0330,GET,/site/alexaGooleAnalitic,200,https://www.zanbil.ir/product/6021/6638/%D9%81%D8%B4%D8%A7%D8%B1%D8%B3%D9%86%D8%AC-%D8%A8%D8%A7%D8%B2%D9%88%DB%8C%DB%8C-%D8%A7%DB%8C%D8%B2%DB%8C-%D9%84%D8%A7%DB%8C%D9%81-%D9%85%D8%AF%D9%84-HS-2000,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
